,kyon_nums,eaten_kyons,dead_kyons,born_kyons,eaten_grasses,increase
1895,589,0,0,0,382,0
1896,590,0,0,1,238,1
1897,590,0,1,1,496,0
1898,589,0,1,0,291,-1
1899,588,1,1,1,204,-1
1900,587,1,1,1,418,-1
1901,586,1,0,0,494,-1
1902,587,0,0,1,298,1
1903,589,0,1,3,500,2
1904,590,0,1,2,304,1
1905,592,0,0,2,384,2
1906,592,1,0,1,222,0
1907,591,0,1,0,481,-1
1908,593,0,0,2,311,2
1909,593,0,1,1,199,0
1910,593,0,0,0,499,0
1911,593,1,1,2,312,0
1912,593,0,1,1,193,0
1913,594,1,1,3,489,1
1914,593,1,1,1,329,-1
1915,594,0,0,1,491,1
1916,594,0,0,0,306,0
1917,597,0,1,4,493,3
1918,596,1,0,0,319,-1
1919,595,0,1,0,499,-1
1920,596,0,1,2,320,1
1921,597,0,0,1,190,1
1922,597,1,0,1,432,0
1923,599,0,0,2,493,2
1924,601,0,1,3,307,2
1925,601,1,0,1,217,0
1926,600,1,1,1,332,-1
1927,599,0,4,3,507,-1
1928,599,0,2,2,292,0
1929,600,1,0,2,504,1
1930,601,0,0,1,285,1
1931,604,0,0,3,496,3
1932,604,0,0,0,323,0
1933,604,0,0,0,505,0
1934,605,0,0,1,306,1
1935,604,1,1,1,200,-1
1936,604,1,1,2,336,0
1937,605,0,0,1,371,1
1938,605,1,1,2,353,0
1939,606,0,1,2,386,1
1940,608,0,0,2,498,2
1941,609,0,0,1,326,1
1942,609,1,0,1,195,0
1943,609,0,0,0,510,0
1944,609,0,0,0,322,0
1945,609,0,0,0,504,0
1946,611,0,0,2,325,2
1947,609,1,1,0,209,-2
1948,608,1,0,0,312,-1
1949,607,1,1,1,390,-1
1950,604,1,2,0,381,-3
1951,605,0,0,1,374,1
1952,604,1,1,1,387,-1
1953,603,0,1,0,349,-1
1954,604,0,0,1,364,1
1955,606,0,0,2,505,2
1956,604,0,2,0,324,-2
1957,603,1,0,0,201,-1
1958,604,0,0,1,303,1
1959,605,0,0,1,506,1
1960,606,0,0,1,317,1
1961,606,0,0,0,210,0
1962,609,0,0,3,314,3
1963,611,0,0,2,503,2
1964,610,0,1,0,317,-1
1965,610,1,0,1,511,0
1966,611,0,1,2,317,1
1967,612,0,0,1,221,1
1968,613,0,0,1,509,1
1969,612,0,1,0,309,-1
1970,613,0,0,1,200,1
1971,614,0,1,2,504,1
1972,616,0,1,3,303,2
1973,615,0,1,0,210,-1
1974,615,0,0,0,501,0
1975,616,0,0,1,322,1
1976,616,0,0,0,505,0
1977,617,0,1,2,332,1
1978,617,0,0,0,183,0
1979,618,0,0,1,506,1
1980,617,1,0,0,331,-1
1981,616,1,0,0,514,-1
1982,618,1,0,3,301,2
1983,618,0,1,1,500,0
1984,617,0,1,0,321,-1
1985,616,0,1,0,216,-1
1986,616,0,0,0,522,0
1987,616,0,1,1,320,0
1988,617,0,0,1,515,1
1989,619,0,0,2,313,2
1990,619,1,1,2,209,0
1991,620,1,0,2,308,1
1992,620,0,1,1,389,0
1993,618,2,0,0,380,-2
1994,620,0,0,2,375,2
1995,624,0,0,4,515,4
1996,623,0,1,0,305,-1
1997,623,0,1,1,502,0
1998,623,0,1,1,301,0
1999,625,0,1,3,523,2
2000,626,0,0,1,296,1
2001,626,1,0,1,187,0
2002,627,1,3,5,503,1
2003,630,0,0,3,323,3
2004,631,0,0,1,207,1
2005,632,0,1,2,346,1
2006,632,0,0,0,395,0
2007,635,1,0,4,371,3
2008,636,0,0,1,514,1
2009,637,0,0,1,327,1
2010,638,1,0,2,215,1
2011,638,0,2,2,445,0
2012,635,2,2,1,340,-3
2013,638,0,0,3,401,3
2014,638,0,0,0,518,0
2015,638,0,1,1,314,0
2016,637,1,1,1,406,-1
2017,639,0,0,2,256,2
2018,642,0,0,3,269,3
2019,642,0,0,0,520,0
2020,641,0,1,0,306,-1
2021,641,1,0,1,419,0
2022,640,1,0,0,265,-1
2023,640,0,0,0,281,0
2024,642,0,1,3,434,2
2025,642,0,0,0,377,0
2026,643,0,0,1,536,1
2027,641,1,1,0,324,-2
2028,641,0,0,0,535,0
2029,641,1,1,2,317,0
2030,642,0,0,1,200,1
2031,642,0,0,0,338,0
2032,643,0,0,1,379,1
2033,643,0,0,0,533,0
2034,643,0,0,0,316,0
2035,642,0,1,0,538,-1
2036,643,0,0,1,328,1
2037,645,0,0,2,540,2
2038,644,1,1,1,322,-1
2039,644,0,1,1,404,0
2040,643,1,0,0,247,-1
2041,645,0,0,2,275,2
2042,646,0,0,1,530,1
2043,648,0,0,2,327,2
2044,646,1,1,0,533,-2
2045,646,0,0,0,341,0
2046,648,0,0,2,190,2
2047,650,0,0,2,541,2
2048,651,0,0,1,324,1
2049,648,1,2,0,226,-3
2050,648,0,0,0,460,0
2051,649,0,0,1,355,1
2052,650,0,0,1,390,1
2053,650,1,0,1,393,0
2054,651,0,0,1,524,1
2055,651,0,0,0,313,0
2056,651,2,1,3,538,0
2057,651,0,0,0,320,0
2058,650,0,1,0,195,-1
2059,649,0,2,1,531,-1
2060,646,1,2,0,318,-3
2061,646,0,0,0,202,0
2062,649,0,0,3,539,3
2063,651,1,0,3,314,2
2064,652,0,0,1,399,1
2065,651,0,2,1,239,-1
2066,651,0,0,0,549,0
2067,652,0,0,1,309,1
2068,650,1,1,0,528,-2
2069,650,1,1,2,316,0
2070,651,0,0,1,201,1
2071,653,1,0,3,535,2
2072,652,2,1,2,313,-1
2073,653,0,0,1,555,1
2074,653,0,0,0,320,0
2075,653,0,1,1,191,0
2076,655,0,0,2,532,2
2077,656,1,0,2,307,1
2078,655,0,1,0,209,-1
2079,657,0,1,3,553,2
2080,657,0,1,1,319,0
2081,659,0,1,3,213,2
2082,659,0,1,1,477,0
2083,657,1,1,0,350,-2
2084,659,0,0,2,544,2
2085,661,0,0,2,330,2
2086,660,0,1,0,534,-1
2087,660,0,1,1,334,0
2088,662,0,0,2,193,2
2089,662,0,1,1,482,0
2090,663,0,1,2,353,1
2091,661,0,2,0,402,-2
2092,659,0,2,0,539,-2
2093,660,0,0,1,352,1
2094,659,0,1,0,542,-1
2095,660,1,0,2,325,1
2096,659,2,0,1,207,-1
2097,658,1,1,1,460,-1
2098,659,0,0,1,547,1
2099,659,1,0,1,315,0
2100,661,0,1,3,194,2
2101,661,0,0,0,346,0
2102,664,0,0,3,408,3
2103,666,0,0,2,394,2
2104,666,0,0,0,388,0
2105,666,0,0,0,557,0
2106,668,0,0,2,316,2
2107,669,0,1,2,419,1
2108,670,0,0,1,366,1
2109,672,0,1,3,225,2
2110,673,2,1,4,305,1
2111,674,0,1,2,426,1
2112,675,0,1,2,530,1
2113,676,0,0,1,335,1
2114,677,0,0,1,218,1
2115,677,0,0,0,464,0
2116,679,0,1,3,547,2
2117,680,0,1,2,319,1
2118,680,0,0,0,533,0
2119,681,0,0,1,324,1
2120,683,0,0,2,223,2
2121,682,0,1,0,554,-1
2122,683,0,0,1,335,1
2123,684,0,0,1,550,1
2124,684,0,0,0,369,0
2125,686,0,0,2,187,2
2126,686,0,1,1,340,0
2127,687,0,0,1,436,1
2128,684,0,3,0,571,-3
2129,687,0,0,3,342,3
2130,686,1,0,0,211,-1
2131,688,0,0,2,571,2
2132,690,0,1,3,307,2
2133,689,2,0,1,217,-1
2134,690,0,0,1,546,1
2135,690,0,0,0,326,0
2136,691,0,0,1,217,1
2137,692,0,0,1,562,1
2138,693,0,1,2,341,1
2139,692,0,1,0,553,-1
2140,691,1,0,0,332,-1
2141,693,0,0,2,207,2
2142,694,0,0,1,341,1
2143,693,1,2,2,556,-1
2144,695,0,0,2,335,2
2145,698,1,0,4,204,3
2146,698,0,1,1,561,0
2147,698,1,1,2,325,0
2148,698,0,0,0,448,0
2149,698,1,1,2,402,0
2150,699,0,0,1,411,1
2151,699,0,1,1,404,0
2152,699,0,0,0,401,0
2153,700,0,0,1,429,1
2154,701,0,0,1,386,1
2155,701,1,0,1,244,0
2156,701,0,0,0,563,0
2157,701,0,0,0,316,0
2158,700,1,0,0,446,-1
2159,703,0,0,3,282,3
2160,707,0,1,5,570,4
2161,705,1,1,0,325,-2
2162,705,0,2,2,566,0
2163,706,0,0,1,309,1
2164,707,0,0,1,216,1
2165,707,1,1,2,564,0
2166,709,0,0,2,359,2
2167,710,0,1,2,568,1
2168,709,1,0,0,346,-1
2169,709,0,0,0,226,0
2170,709,1,0,1,350,0
2171,707,1,1,0,413,-2
2172,708,0,1,2,588,1
2173,709,0,0,1,329,1
2174,709,0,1,1,566,0
2175,709,0,1,1,327,0
2176,709,0,0,0,204,0
2177,709,0,0,0,503,0
2178,709,0,1,1,368,0
2179,710,1,0,2,578,1
2180,711,0,0,1,343,1
2181,711,0,1,1,211,0
2182,711,1,0,1,492,0
2183,711,0,1,1,581,0
2184,713,0,1,3,342,2
2185,711,0,3,1,572,-2
2186,710,1,0,0,325,-1
2187,710,0,0,0,216,0
2188,709,1,0,0,349,-1
2189,709,1,1,2,416,0
